,Unnamed: 0,FIPS,State,County,Year,n_crops,area_km2,Month,corn_bu_production_t,corn_tons_production_t,cotton_production_t,oats_production_t,peanuts_production_t,rice_production_t,soybeans_production_t,wheat_production_t
547,881,US19177,IOWA,VAN BUREN,2021,4,1249.5191032922746,10,194420.8072139416,23314.67554499188,,91.44433054222496,,,77591.60308806052,
548,882,US37191,NORTH CAROLINA,WAYNE,2024,4,1445.7253956389366,4,33148.56982155655,,2081.447142818264,,12655.242173254348,,52743.78350917618,
549,883,US27039,MINNESOTA,DODGE,2022,4,1139.6653428517457,10,661650.5338788544,48988.03421904909,,528.3450209106331,,,145712.1862271049,
550,884,US20099,KANSAS,LABETTE,2020,4,1682.6450382539954,7,65560.50475818962,,,66.76887626892616,,,81701.15484754743,12437.51757672524
551,885,US36117,NEW YORK,WAYNE,2020,4,1651.0220983581678,4,104830.76448548956,24766.17285518593,,166.92219067231542,,,33447.941141784075,
552,886,US05067,ARKANSAS,JACKSON,2022,5,1707.7321013025148,9,69878.70925601691,,2961.054512795856,,,259455.144197186,111066.75980441074,12764.104471518902
553,889,US05095,ARKANSAS,MONROE,2020,5,1617.3591142356115,6,88802.6054376718,,7228.456604766354,,,154493.7449537789,109243.31630847948,1687.3656231005798
554,890,US27055,MINNESOTA,HOUSTON,2021,4,1480.653884648656,5,273393.14711832424,164200.6332157016,,1857.91655704838,,,48280.42928032949,
555,891,US28119,MISSISSIPPI,QUITMAN,2019,4,1051.7949997743856,7,31497.49163121082,,18615.453003238654,,,35108.09119031852,96343.13396412988,
556,894,US37079,NORTH CAROLINA,GREENE,2022,5,686.1747057306366,9,26214.04142210449,,3984.360116482659,,10627.681868077038,,35543.54038337673,12954.61349348187
557,895,US28051,MISSISSIPPI,HOLMES,2022,4,1933.9995904116463,9,100918.9792345166,,7206.684145113443,,,,64609.77402001252,3973.473886656204
558,899,US28133,MISSISSIPPI,SUNFLOWER,2019,4,1832.3156095056604,9,311469.5503079896,,7250.229064419265,,,40823.36184920758,310257.5500539776,
559,900,US27105,MINNESOTA,NOBLES,2019,4,1870.1189579581664,10,632591.5577287696,,,313.52341900191414,,,183460.18815033883,530.7037040396984
560,901,US27103,MINNESOTA,NICOLLET,2020,4,1176.8709558102787,4,579503.0436084223,107955.11244568226,,,,,147807.78546869755,530.7037040396984
561,902,US27157,MINNESOTA,WABASHA,2020,5,1461.3897490624822,4,416859.14125790383,325679.7089747893,,5080.240585679165,,,69290.85284538832,
562,904,US17033,ILLINOIS,CRAWFORD,2024,4,1110.1575644805073,10,387165.1350346091,,,,,,152543.29544320563,18180.00381018044
563,906,US17013,ILLINOIS,CALHOUN,2022,4,734.8689836628596,7,68913.46354473787,,,,,,41340.4577659642,4926.018996471047
564,907,US26121,MICHIGAN,MUSKEGON,2022,4,1343.113150700695,7,43105.84136948771,,,126.2802659868821,,,8899.49288312725,5143.743593000154
565,908,US27147,MINNESOTA,STEELE,2019,4,1118.5062216795588,4,465858.0617067794,27215.574566138384,,149.50422294998685,,,93757.65438034672,
566,909,US20037,KANSAS,CRAWFORD,2023,4,1538.8268762622215,8,117658.37196432945,,,444.1581769193784,,,56662.82624670011,55220.400794694775
567,911,US36099,NEW YORK,SENECA,2020,4,1006.0511116692464,7,85551.25146283713,29937.132022752223,,355.61684099754154,,,32223.24028630785,
568,913,US17035,ILLINOIS,CUMBERLAND,2023,4,898.3667436909211,10,358436.37452259345,,,,,,116890.89276156436,7348.205132857363
569,916,US13131,GEORGIA,GRADY,2023,4,1194.3670503403414,9,37568.37913109742,,9449.247489363246,,19967.15987335686,,4163.982908619172,
570,917,US37049,NORTH CAROLINA,CRAVEN,2024,4,1899.7191581307093,6,24816.97526104272,,2503.8328600847312,,2381.3627745371086,,24221.86136386316,
571,918,US20087,KANSAS,JEFFERSON,2020,4,1377.951610354802,6,189111.9558019069,,,107.41080095435947,,,63112.91741887491,1004.2547014905062
572,920,US17015,ILLINOIS,CARROLL,2019,4,1211.9061759243527,4,672750.8595585633,,,296.1054512795856,,,68175.01428817665,1178.4343787137918
573,921,US22029,LOUISIANA,CONCORDIA,2022,4,1892.4825494055688,5,64950.87588790812,,5334.252614963123,,,10995.092124719908,149712.87568832724,
574,922,US36121,NEW YORK,WYOMING,2020,4,1515.9040249607046,4,99623.51788516842,593299.5255418167,,953.633732797489,,,6286.797724777966,
575,923,US20037,KANSAS,CRAWFORD,2023,4,1538.8268762622215,6,117658.37196432945,,,444.1581769193784,,,56662.82624670011,55220.400794694775
576,924,US36099,NEW YORK,SENECA,2021,4,1006.0511116692464,10,100360.1527700919,63503.00732098956,,798.3235206067259,,,38020.15766889532,
577,925,US27055,MINNESOTA,HOUSTON,2021,4,1480.653884648656,6,273393.14711832424,164200.6332157016,,1857.91655704838,,,48280.42928032949,
578,926,US27085,MINNESOTA,MCLEOD,2021,4,1311.0325635717509,8,550621.8758788363,,,404.9677495441391,,,125572.6610481625,1387.9943028730574
579,927,US17203,ILLINOIS,WOODFORD,2020,4,1451.489199487768,10,615394.9433462456,,,297.55694858977967,,,200687.6468507044,
580,928,US28083,MISSISSIPPI,LEFLORE,2019,4,1554.8533931869574,5,299835.7993667843,,22251.453765274742,,,12065.571390988018,145385.59933231125,
581,929,US37117,NORTH CAROLINA,MARTIN,2023,5,1240.831913954528,10,21387.81286570928,,10908.002286108263,,17708.267184367374,,22752.22033729169,12573.595449555933
582,930,US27085,MINNESOTA,MCLEOD,2021,4,1311.0325635717509,5,550621.8758788363,,,404.9677495441391,,,125572.6610481625,1387.9943028730574
583,933,US27161,MINNESOTA,WASECA,2023,4,1121.24570808701,7,569444.1672487776,3175.150366049478,,296.1054512795856,,,151971.76837731674,
584,935,US27105,MINNESOTA,NOBLES,2019,4,1870.1189579581664,7,632591.5577287696,,,313.52341900191414,,,183460.18815033883,530.7037040396984
585,936,US27087,MINNESOTA,MAHNOMEN,2023,4,1510.9495072937666,10,226832.7421505747,15240.721757037496,,,,,60663.51570792245,48089.920258366525
586,937,US17015,ILLINOIS,CARROLL,2019,4,1211.9061759243527,8,672750.8595585633,,,296.1054512795856,,,68175.01428817665,1178.4343787137918
587,938,US27105,MINNESOTA,NOBLES,2019,4,1870.1189579581664,4,632591.5577287696,,,313.52341900191414,,,183460.18815033883,530.7037040396984
588,939,US27165,MINNESOTA,WATONWAN,2023,4,1140.1698162091748,8,664038.2469541236,,,265.6240077655106,,,158095.27265469785,340.19468207672975
589,941,US27015,MINNESOTA,BROWN,2023,5,1615.0538523193186,10,754771.3438143535,62595.82150211829,,924.603786593608,,,186045.667734122,691.2755939799149
590,942,US36121,NEW YORK,WYOMING,2021,4,1515.9040249607046,5,105135.57892063032,541589.9338661538,,1770.826718436737,,,6803.893641534595,
591,944,US13243,GEORGIA,RANDOLPH,2023,4,1114.1608799696392,4,50929.41187143363,,3962.587656829749,,14469.613810996909,,11212.816721249012,
592,945,US26087,MICHIGAN,LAPEER,2019,4,1717.402571194873,4,93222.41474721266,,,121.92577405629996,,,28440.27542161461,8736.199435730421
593,950,US05017,ARKANSAS,CHICOT,2019,4,1741.972141157193,10,131070.20711052245,,12497.391840770744,,,64319.474557973714,210920.7028875725,
594,953,US36121,NEW YORK,WYOMING,2019,4,1515.9040249607046,7,75365.3690885504,523446.2174887282,,2075.641153577488,,,4789.941123640355,
595,955,US13131,GEORGIA,GRADY,2023,4,1194.3670503403414,4,37568.37913109742,,9449.247489363246,,19967.15987335686,,4163.982908619172,
596,958,US20099,KANSAS,LABETTE,2020,4,1682.6450382539954,9,65560.50475818962,,,66.76887626892616,,,81701.15484754743,12437.51757672524
597,960,US17037,ILLINOIS,DE KALB,2022,5,1644.8547805290843,9,1038858.3973655323,,,3802.922952708403,,,231550.10840870536,11648.265914307229
598,962,US17003,ILLINOIS,ALEXANDER,2022,4,660.4323943514078,6,19482.7226460796,,,,,,58078.0361241393,3048.1443514074986
599,963,US36117,NEW YORK,WAYNE,2020,4,1651.0220983581678,5,104830.76448548956,24766.17285518593,,166.92219067231542,,,33447.941141784075,
600,965,US05147,ARKANSAS,WOODRUFF,2020,4,1558.9105302279158,6,88091.37175567671,,,,,195362.46609393004,159673.77597953388,8110.241220709237
601,966,US29143,MISSOURI,NEW MADRID,2023,5,1788.1526713238711,4,313908.0657891156,,63793.30678302837,,,71395.5239451697,266494.906151627,16274.913590550752
602,967,US27159,MINNESOTA,WADENA,2021,4,1407.7037680342423,9,43004.23655777413,68038.93641534596,,,,,10750.15195362466,525.2605891264708
603,969,US17195,ILLINOIS,WHITESIDE,2024,4,1820.3823784002227,5,1219359.3453747132,,,235.14256425143563,,,196686.9573894821,
604,972,US13131,GEORGIA,GRADY,2020,4,1194.3670503403414,7,40260.90664150738,,8447.714345329354,,24884.1070116392,,1899.6471047164591,
605,973,US05107,ARKANSAS,PHILLIPS,2024,4,1787.3498147503608,6,61343.90507207591,,24864.148923624027,,,118478.4679445891,314231.0239406337,
606,974,US13131,GEORGIA,GRADY,2023,4,1194.3670503403414,10,37568.37913109742,,9449.247489363246,,19967.15987335686,,4163.982908619172,
607,975,US17201,ILLINOIS,WINNEBAGO,2022,5,1356.801854379832,4,440609.26599595393,,,116.11978481552376,,,97241.24792481244,7048.833812629841
608,976,US27169,MINNESOTA,WINONA,2019,5,1755.846380775466,8,334533.842566973,295742.5769520371,,1945.0063956600231,,,42537.94304687429,
609,977,US27033,MINNESOTA,COTTONWOOD,2022,4,1679.9513110203902,10,894401.7563117454,,,326.5868947936606,,,218649.92606435576,1368.9434006767606
610,978,US27015,MINNESOTA,BROWN,2023,5,1615.0538523193186,6,754771.3438143535,62595.82150211829,,924.603786593608,,,186045.667734122,691.2755939799149
611,979,US36099,NEW YORK,SENECA,2020,4,1006.0511116692464,10,85551.25146283713,29937.132022752223,,355.61684099754154,,,32223.24028630785,
612,980,US27051,MINNESOTA,GRANT,2019,4,1489.8666662739947,9,539800.9634313396,45359.29094356397,,,,,107964.18430387096,15512.877502698875
613,981,US17203,ILLINOIS,WOODFORD,2020,4,1451.489199487768,7,615394.9433462456,,,297.55694858977967,,,200687.6468507044,
614,982,US26087,MICHIGAN,LAPEER,2019,4,1717.402571194873,8,93222.41474721266,,,121.92577405629996,,,28440.27542161461,8736.199435730421
615,983,US36123,NEW YORK,YATES,2023,4,975.4061359807296,8,31370.485616568843,85275.46697390027,,389.0012791320046,,,8736.199435730421,
616,984,US36099,NEW YORK,SENECA,2020,4,1006.0511116692464,8,85551.25146283713,29937.132022752223,,355.61684099754154,,,32223.24028630785,
617,985,US17195,ILLINOIS,WHITESIDE,2024,4,1820.3823784002227,10,1219359.3453747132,,,235.14256425143563,,,196686.9573894821,
618,986,US26075,MICHIGAN,JACKSON,2019,4,1873.7990470739176,10,201939.5632807468,,,116.11978481552376,,,42810.09879253568,12818.53562065118
619,988,US29023,MISSOURI,BUTLER,2021,4,1802.641188448812,5,146387.13247634514,,,,,218178.1894385427,170478.35908229082,5307.037040396985
620,989,US37073,NORTH CAROLINA,GATES,2021,5,870.7916140341629,10,22784.879026771054,,5660.839509756784,,6504.522321307073,,25011.11302628117,4327.276356016003
621,990,US28119,MISSISSIPPI,QUITMAN,2019,4,1051.7949997743856,6,31497.49163121082,,18615.453003238654,,,35108.09119031852,96343.13396412988,
622,992,US05021,ARKANSAS,CLAY,2020,4,1707.700891773234,8,153042.24764358482,,18310.638568097904,,,265351.85201984923,146909.671508015,
623,993,US26127,MICHIGAN,OCEANA,2022,4,1433.947141610157,5,50497.5914216509,,,409.3222414747213,,,4191.198483185311,4218.414057751449
624,994,US13253,GEORGIA,SEMINOLE,2024,4,663.563331464837,8,50853.20826264844,,12083.715107365442,,43254.6198437826,,4408.923079714418,
625,995,US17201,ILLINOIS,WINNEBAGO,2022,5,1356.801854379832,7,440609.26599595393,,,116.11978481552376,,,97241.24792481244,7048.833812629841
626,996,US27033,MINNESOTA,COTTONWOOD,2022,4,1679.9513110203902,9,894401.7563117454,,,326.5868947936606,,,218649.92606435576,1368.9434006767606
627,1000,US27133,MINNESOTA,ROCK,2020,4,1252.0152802007212,5,673690.704066914,148778.47429488983,,1945.0063956600231,,,158830.0931679836,
628,1001,US37079,NORTH CAROLINA,GREENE,2024,4,686.1747057306366,7,15164.518148252306,,1611.1620143153923,,10863.550180983571,,36468.86991862543,
629,1002,US22041,LOUISIANA,FRANKLIN,2022,4,1650.053000014804,4,295288.9840426014,,5813.246727327159,,,4508.713519790259,98547.59550398708,
630,1003,US17015,ILLINOIS,CARROLL,2024,5,1211.9061759243527,10,752815.451188867,,,651.7222922771272,,,93948.1634023097,6205.151001079551
631,1005,US17025,ILLINOIS,CLAY,2024,4,1219.3266978922609,6,254443.84973374096,,,,,,174016.38377588883,38346.74456368898
632,1006,US37147,NORTH CAROLINA,PITT,2024,4,1693.1995092922646,10,16942.602353240014,,7576.815959212926,,16111.620143153925,,57152.7065888906,
633,1008,US19073,IOWA,GREENE,2019,4,1480.367054955473,5,887924.4495650044,12882.038627972168,,132.08625522765828,,,175050.57560940206,
634,1009,US19177,IOWA,VAN BUREN,2021,4,1249.5191032922746,7,194420.8072139416,23314.67554499188,,91.44433054222496,,,77591.60308806052,
635,1010,US37065,NORTH CAROLINA,EDGECOMBE,2024,4,1314.2742424335902,4,11582.948535348496,,9275.06781213996,,15739.673957416697,,42891.74551623409,
636,1012,US37065,NORTH CAROLINA,EDGECOMBE,2024,4,1314.2742424335902,8,11582.948535348496,,9275.06781213996,,15739.673957416697,,42891.74551623409,
637,1017,US22107,LOUISIANA,TENSAS,2024,4,1660.2498751078836,5,239126.92436791828,,13085.248251399336,,,8777.02279757963,114550.35334887644,
638,1018,US37015,NORTH CAROLINA,BERTIE,2024,4,1774.9011263630698,10,22480.064591630304,,17004.29098892326,,21291.651168908928,,33175.78539612269,
639,1020,US37015,NORTH CAROLINA,BERTIE,2024,4,1774.9011263630698,5,22480.064591630304,,17004.29098892326,,21291.651168908928,,33175.78539612269,
640,1021,US13273,GEORGIA,TERRELL,2022,4,875.6048534356172,7,79302.55554245177,,13455.380065498815,,12777.71225880197,,3864.6115883916505,
641,1023,US37079,NORTH CAROLINA,GREENE,2021,4,686.1747057306366,6,42038.990846495086,,2220.790884596892,,,,28766.86231640827,11729.912638005642
642,1025,US13243,GEORGIA,RANDOLPH,2024,4,1114.1608799696392,5,45798.36887989767,,3744.863060300641,,20062.414384338343,,11294.463444947429,
643,1026,US37073,NORTH CAROLINA,GATES,2021,5,870.7916140341629,5,22784.879026771054,,5660.839509756784,,6504.522321307073,,25011.11302628117,4327.276356016003
644,1027,US27103,MINNESOTA,NICOLLET,2020,4,1176.8709558102787,7,579503.0436084223,107955.11244568226,,,,,147807.78546869755,530.7037040396984
645,1029,US05021,ARKANSAS,CLAY,2020,4,1707.700891773234,7,153042.24764358482,,18310.638568097904,,,265351.85201984923,146909.671508015,
646,1030,US27147,MINNESOTA,STEELE,2019,4,1118.5062216795588,8,465858.0617067794,27215.574566138384,,149.50422294998685,,,93757.65438034672,
647,1031,US17007,ILLINOIS,BOONE,2024,4,743.34458545321,10,342713.02990991645,,,,,,96043.76264390234,7048.833812629841
648,1032,US05079,ARKANSAS,LINCOLN,2024,4,1500.6659722579282,10,48592.50120202121,,19072.674655949777,,,99200.7692935744,101105.8595132041,
649,1033,US05111,ARKANSAS,POINSETT,2023,5,1976.6125236062207,4,169222.81390897298,,11626.493454654315,,,385145.7394018017,261949.905199082,13145.122515444838
650,1034,US22041,LOUISIANA,FRANKLIN,2022,4,1650.053000014804,7,295288.9840426014,,5813.246727327159,,,4508.713519790259,98547.59550398708,
651,1035,US36069,NEW YORK,ONTARIO,2021,4,1717.2783416885034,4,121824.16924458636,253104.84346508692,,1000.0816467236984,,,37639.13962496938,
652,1038,US27037,MINNESOTA,DAKOTA,2023,4,1566.226685717247,8,386022.08090283134,23496.112708766137,,,,,60500.222260525625,1096.787655015377
653,1040,US29069,MISSOURI,DUNKLIN,2023,5,1441.725433121248,10,151670.58268545146,,60962.88702814998,,,97976.06843809818,107419.8728125482,21309.794885286352
654,1043,US37041,NORTH CAROLINA,CHOWAN,2021,5,457.4330665374321,10,22581.669403343887,,5878.56410628589,,10201.304533207536,,18588.23742867252,3891.827162957789
655,1045,US37127,NORTH CAROLINA,NASH,2021,4,1405.0482211020144,10,21286.2080539957,,2612.6951583492846,,,,26290.24503088968,4735.509974508079
656,1046,US20099,KANSAS,LABETTE,2020,4,1682.6450382539954,5,65560.50475818962,,,66.76887626892616,,,81701.15484754743,12437.51757672524
657,1047,US19073,IOWA,GREENE,2019,4,1480.367054955473,6,887924.4495650044,12882.038627972168,,132.08625522765828,,,175050.57560940206,
658,1048,US37079,NORTH CAROLINA,GREENE,2019,4,686.1747057306366,7,31802.30606635157,,4681.078825375802,,,,30100.42547014905,5116.528018434015
659,1051,US17015,ILLINOIS,CARROLL,2019,4,1211.9061759243527,10,672750.8595585633,,,296.1054512795856,,,68175.01428817665,1178.4343787137918
660,1052,US37147,NORTH CAROLINA,PITT,2024,4,1693.1995092922646,8,16942.602353240014,,7576.815959212926,,16111.620143153925,,57152.7065888906,
661,1054,US36117,NEW YORK,WAYNE,2022,4,1651.0220983581678,10,71123.3681995083,45359.29094356397,,885.4133592183687,,,29120.66478576807,
662,1056,US17025,ILLINOIS,CLAY,2024,4,1219.3266978922609,9,254443.84973374096,,,,,,174016.38377588883,38346.74456368898
663,1057,US05147,ARKANSAS,WOODRUFF,2020,4,1558.9105302279158,5,88091.37175567671,,,,,195362.46609393004,159673.77597953388,8110.241220709237
664,1058,US26087,MICHIGAN,LAPEER,2019,4,1717.402571194873,5,93222.41474721266,,,121.92577405629996,,,28440.27542161461,8736.199435730421
665,1059,US27161,MINNESOTA,WASECA,2023,4,1121.24570808701,4,569444.1672487776,3175.150366049478,,296.1054512795856,,,151971.76837731674,
666,1060,US36069,NEW YORK,ONTARIO,2021,4,1717.2783416885034,6,121824.16924458636,253104.84346508692,,1000.0816467236984,,,37639.13962496938,
667,1061,US05095,ARKANSAS,MONROE,2019,4,1617.3591142356115,4,131832.24319837432,,8273.534668106067,,,107819.03457285155,93485.49863468534,
668,1062,US27009,MINNESOTA,BENTON,2021,4,1067.480342145769,7,127082.2182507643,210467.10997813684,,177.08267184367375,,,31352.34190019141,
669,1063,US27139,MINNESOTA,SCOTT,2021,4,1019.2749316773704,5,169502.2271411853,34745.21686277,,,,,55791.92786058368,117.02697063439504
670,1064,US05147,ARKANSAS,WOODRUFF,2020,4,1558.9105302279158,4,88091.37175567671,,,,,195362.46609393004,159673.77597953388,8110.241220709237
671,1065,US05021,ARKANSAS,CLAY,2020,4,1707.700891773234,10,153042.24764358482,,18310.638568097904,,,265351.85201984923,146909.671508015,
672,1067,US36117,NEW YORK,WAYNE,2020,4,1651.0220983581678,8,104830.76448548956,24766.17285518593,,166.92219067231542,,,33447.941141784075,
673,1069,US26073,MICHIGAN,ISABELLA,2019,4,1495.5697364366529,9,111765.29288494162,,,595.1138971795593,,,58649.56319002821,22588.926889894858
674,1070,US29069,MISSOURI,DUNKLIN,2024,4,1441.725433121248,8,89285.22829331132,,73220.7818127387,,,100470.8294399942,114087.68858125208,
675,1071,US13243,GEORGIA,RANDOLPH,2022,4,1114.1608799696392,4,55730.23922490043,,6139.833622120819,,16497.174116174217,,7565.92972938647,
676,1072,US05067,ARKANSAS,JACKSON,2022,5,1707.7321013025148,5,69878.70925601691,,2961.054512795856,,,259455.144197186,111066.75980441074,12764.104471518902
677,1073,US17037,ILLINOIS,DE KALB,2022,5,1644.8547805290843,7,1038858.3973655323,,,3802.922952708403,,,231550.10840870536,11648.265914307229
678,1076,US28083,MISSISSIPPI,LEFLORE,2019,4,1554.8533931869574,4,299835.7993667843,,22251.453765274742,,,12065.571390988018,145385.59933231125,
679,1077,US17177,ILLINOIS,STEPHENSON,2024,5,1470.6531151143436,6,861608.8033311863,,,531.2480155310212,,,156788.9250755232,7076.04938719598
680,1078,US37073,NORTH CAROLINA,GATES,2019,5,870.7916140341629,8,21819.63331549201,,7380.863822336729,,8073.953787954387,,20248.38747720696,8191.887944407653
681,1079,US13243,GEORGIA,RANDOLPH,2024,4,1114.1608799696392,6,45798.36887989767,,3744.863060300641,,20062.414384338343,,11294.463444947429,
682,1080,US05067,ARKANSAS,JACKSON,2022,5,1707.7321013025148,7,69878.70925601691,,2961.054512795856,,,259455.144197186,111066.75980441074,12764.104471518902
683,1082,US22107,LOUISIANA,TENSAS,2024,4,1660.2498751078836,8,239126.92436791828,,13085.248251399336,,,8777.02279757963,114550.35334887644,
684,1085,US26105,MICHIGAN,MASON,2019,4,1362.9403619522382,4,42928.03294898894,,,1233.77271366494,,,6123.504277381136,6014.641979116583
685,1086,US27133,MINNESOTA,ROCK,2020,4,1252.0152802007212,4,673690.704066914,148778.47429488983,,1945.0063956600231,,,158830.0931679836,
686,1087,US20099,KANSAS,LABETTE,2020,4,1682.6450382539954,4,65560.50475818962,,,66.76887626892616,,,81701.15484754743,12437.51757672524
687,1088,US05079,ARKANSAS,LINCOLN,2024,4,1500.6659722579282,9,48592.50120202121,,19072.674655949777,,,99200.7692935744,101105.8595132041,
688,1091,US13131,GEORGIA,GRADY,2020,4,1194.3670503403414,9,40260.90664150738,,8447.714345329354,,24884.1070116392,,1899.6471047164591,
689,1093,US17003,ILLINOIS,ALEXANDER,2022,4,660.4323943514078,9,19482.7226460796,,,,,,58078.0361241393,3048.1443514074986
690,1094,US28053,MISSISSIPPI,HUMPHREYS,2024,4,1104.9373793565687,4,125507.34366920376,,7446.181201295461,,,26399.107329154234,148297.66581088805,
691,1095,US05017,ARKANSAS,CHICOT,2019,4,1741.972141157193,6,131070.20711052245,,12497.391840770744,,,64319.474557973714,210920.7028875725,
692,1096,US37083,NORTH CAROLINA,HALIFAX,2019,4,1909.6247153838544,8,24283.54999954641,,25691.502390434634,,,,27487.730311799765,1524.0721757037493
693,1097,US27125,MINNESOTA,RED LAKE,2020,4,1120.8119373759534,7,42343.80528163584,64410.19313986084,,,,,75251.06367537263,98411.51763115638
694,1100,US27155,MINNESOTA,TRAVERSE,2021,4,1543.7855409056017,9,666603.7684498916,61688.635683247005,,,,,172220.15585452368,9334.942076185464
695,1101,US28027,MISSISSIPPI,COAHOMA,2020,4,1575.3961316122266,4,103890.91997713892,,39364.60705246256,,,28576.353294445304,144405.83864793024,
696,1104,US17025,ILLINOIS,CLAY,2024,4,1219.3266978922609,8,254443.84973374096,,,,,,174016.38377588883,38346.74456368898
697,1106,US37079,NORTH CAROLINA,GREENE,2019,4,686.1747057306366,5,31802.30606635157,,4681.078825375802,,,,30100.42547014905,5116.528018434015
698,1108,US27105,MINNESOTA,NOBLES,2019,4,1870.1189579581664,6,632591.5577287696,,,313.52341900191414,,,183460.18815033883,530.7037040396984
699,1109,US26059,MICHIGAN,HILLSDALE,2019,4,1567.8902679206726,5,171712.13179595576,,,452.8671607805427,,,67494.62492402318,15159.07503333908
700,1111,US26073,MICHIGAN,ISABELLA,2019,4,1495.5697364366529,5,111765.29288494162,,,595.1138971795593,,,58649.56319002821,22588.926889894858
701,1112,US29069,MISSOURI,DUNKLIN,2023,5,1441.725433121248,4,151670.58268545146,,60962.88702814998,,,97976.06843809818,107419.8728125482,21309.794885286352
702,1116,US17047,ILLINOIS,EDWARDS,2020,4,587.2085811928032,6,186216.21866806972,,,,,,75033.33907884352,9797.606843809815
703,1118,US28053,MISSISSIPPI,HUMPHREYS,2024,4,1104.9373793565687,6,125507.34366920376,,7446.181201295461,,,26399.107329154234,148297.66581088805,
704,1119,US26105,MICHIGAN,MASON,2019,4,1362.9403619522382,6,42928.03294898894,,,1233.77271366494,,,6123.504277381136,6014.641979116583
705,1120,US27165,MINNESOTA,WATONWAN,2023,4,1140.1698162091748,5,664038.2469541236,,,265.6240077655106,,,158095.27265469785,340.19468207672975
706,1121,US26051,MICHIGAN,GLADWIN,2022,4,1336.614356788785,9,23673.92112926491,,,219.1760938393011,,,15050.212735074523,5089.312443867878
707,1124,US26023,MICHIGAN,BRANCH,2022,4,1350.0949415248183,4,344135.4972739066,,,159.66470412134518,,,109161.66958478103,5007.665720169463
708,1125,US27161,MINNESOTA,WASECA,2023,4,1121.24570808701,9,569444.1672487776,3175.150366049478,,296.1054512795856,,,151971.76837731674,
709,1126,US27103,MINNESOTA,NICOLLET,2020,4,1176.8709558102787,10,579503.0436084223,107955.11244568226,,,,,147807.78546869755,530.7037040396984
710,1127,US17003,ILLINOIS,ALEXANDER,2020,4,660.4323943514078,7,30278.23389064782,,,,,,43599.35045495369,1496.856601137611
711,1129,US27149,MINNESOTA,STEVENS,2021,4,1489.8016441646844,6,592457.6571019042,214095.853253622,,,,,130090.44642614148,6259.582150211828
712,1134,US27103,MINNESOTA,NICOLLET,2020,4,1176.8709558102787,8,579503.0436084223,107955.11244568226,,,,,147807.78546869755,530.7037040396984
713,1135,US28015,MISSISSIPPI,CARROLL,2022,4,1624.0427137141864,10,27992.1256270922,,4093.222414747213,,,,13662.218432201467,1415.209877439196
714,1137,US26087,MICHIGAN,LAPEER,2019,4,1717.402571194873,10,93222.41474721266,,,121.92577405629996,,,28440.27542161461,8736.199435730421
715,1138,US37127,NORTH CAROLINA,NASH,2021,4,1405.0482211020144,4,21286.2080539957,,2612.6951583492846,,,,26290.24503088968,4735.509974508079
716,1139,US37079,NORTH CAROLINA,GREENE,2024,4,686.1747057306366,4,15164.518148252306,,1611.1620143153923,,10863.550180983571,,36468.86991862543,
717,1141,US05079,ARKANSAS,LINCOLN,2024,4,1500.6659722579282,4,48592.50120202121,,19072.674655949777,,,99200.7692935744,101105.8595132041,
718,1143,US27079,MINNESOTA,LE SUEUR,2020,4,1262.1918582485953,7,401364.4074715824,41276.954758643216,,,,,133818.98014170243,
719,1144,US27159,MINNESOTA,WADENA,2021,4,1407.7037680342423,6,43004.23655777413,68038.93641534596,,,,,10750.15195362466,525.2605891264708
720,1146,US37079,NORTH CAROLINA,GREENE,2020,5,686.1747057306366,10,39575.074162440695,,2220.790884596892,,6531.737895873212,,28658.00001814372,9906.469142074371
721,1148,US17191,ILLINOIS,WAYNE,2024,4,1853.1160983516984,8,497634.96657020255,,,,,,230706.42559715503,45150.63820522358
722,1151,US27155,MINNESOTA,TRAVERSE,2021,4,1543.7855409056017,10,666603.7684498916,61688.635683247005,,,,,172220.15585452368,9334.942076185464
723,1155,US20037,KANSAS,CRAWFORD,2023,4,1538.8268762622215,7,117658.37196432945,,,444.1581769193784,,,56662.82624670011,55220.400794694775
724,1158,US27133,MINNESOTA,ROCK,2020,4,1252.0152802007212,6,673690.704066914,148778.47429488983,,1945.0063956600231,,,158830.0931679836,
725,1159,US17035,ILLINOIS,CUMBERLAND,2023,4,898.3667436909211,8,358436.37452259345,,,,,,116890.89276156436,7348.205132857363
726,1160,US36117,NEW YORK,WAYNE,2022,4,1651.0220983581678,4,71123.3681995083,45359.29094356397,,885.4133592183687,,,29120.66478576807,
727,1161,US27159,MINNESOTA,WADENA,2021,4,1407.7037680342423,8,43004.23655777413,68038.93641534596,,,,,10750.15195362466,525.2605891264708
728,1162,US37041,NORTH CAROLINA,CHOWAN,2020,5,457.4330665374321,9,14732.697698469578,,3113.4617303662308,,10432.636917019712,,25909.22698696374,6286.797724777966
729,1164,US27165,MINNESOTA,WATONWAN,2023,4,1140.1698162091748,7,664038.2469541236,,,265.6240077655106,,,158095.27265469785,340.19468207672975
730,1165,US17195,ILLINOIS,WHITESIDE,2024,4,1820.3823784002227,8,1219359.3453747132,,,235.14256425143563,,,196686.9573894821,
731,1168,US28133,MISSISSIPPI,SUNFLOWER,2019,4,1832.3156095056604,4,311469.5503079896,,7250.229064419265,,,40823.36184920758,310257.5500539776,
